[0] 1:24	Heat. Heat.
[4488] 4:01:35	it is still a big piece of territory.
[4489] 4:01:41	which is why no one has excavated the
[4490] 4:01:43	Sinai either.
[4491] 4:01:46	Yes, you can cross it in relatively
[4492] 4:01:48	short time.
[4493] 4:01:50	Burchching it's a whole another matter.
[4494] 4:02:12	Harry Start asks, "Do most denominations
[4495] 4:02:14	who have female pastors, priests become
[4496] 4:02:16	theologically liberal?" Yes,
[4497] 4:02:19	most of them do.
[4498] 4:02:21	Um why would why
[4499] 4:02:25	it does seem to be they does seem to co
[4500] 4:02:29	coincide
[4501] 4:02:30	and again I think a lot of it comes from
[4502] 4:02:32	the fact that if you are sort of
[4503] 4:02:35	rejecting God's order to begin with
[4504] 4:02:38	you're going to reject other things too
[4505] 4:02:39	like biblical authority
[4506] 4:02:42	um the doctr central doctrines of the
[4507] 4:02:44	faith like the resurrection like the
[4508] 4:02:46	virgin birth
[4509] 4:02:49	like the sinless atonement the
[4510] 4:02:50	incarnation.
[4511] 4:02:54	So,
[4512] 4:02:55	it does seem to go handinand glove where
[4513] 4:02:58	denominations that ordain
[4514] 4:03:01	um female pastors do.
[4515] 4:03:04	It's usually they're already
[4516] 4:03:06	theologically liberal when they do it.
[4517] 4:03:09	So I think it's not that they become
[4518] 4:03:11	theologically liberal, they're already
[4519] 4:03:13	theologically liberal and then they're
[4520] 4:03:15	just adorning ordaining uh uh women
[4521] 4:03:19	pastors and priests. So I think it's
[4522] 4:03:21	>> the side effect.
[4523] 4:03:23	>> Yeah, it's it's it's it's a symptom, not
[4524] 4:03:25	a cause.
[4525] 4:03:31	Uh Andrew Graham, would you leave a
[4526] 4:03:33	church if there was a woman pastor?
[4527] 4:03:39	I would be very suspect, but I've left a
[4528] 4:03:42	lot of churches that were run by male
[4529] 4:03:45	pastors, too. Okay.
[4530] 4:03:48	Um,
[4531] 4:03:52	so just because there's a woman pastor,
[4532] 4:03:56	I would probably leave a church before
[4533] 4:03:58	it gets to that point.
[4534] 4:04:01	Um, if it's already theologically
[4535] 4:04:03	liberal, I would have already probably
[4536] 4:04:05	left it.
[4537] 4:04:07	So, if they're at that point where
[4538] 4:04:10	they're ordaining a women pastor,
[4539] 4:04:13	um, again, where those exceptions I
[4540] 4:04:16	mentioned earlier do not apply,
[4541] 4:04:20	then that's that church has got more
[4542] 4:04:22	serious problems than just the symptom
[4543] 4:04:24	of a world of a female pastor. And I
[4544] 4:04:27	would have probably left long before
[4545] 4:04:29	that point.
[4546] 4:04:35	Mhm.
[4547] 4:04:41	>> Oh, yeah.
[4548] 4:04:42	>> That was
[4549] 4:04:45	>> Mhm.
[4550] 4:04:45	>> She was
[4551] 4:04:47	>> Yeah.
[4552] 4:04:48	>> And she says, "It's me."
[4553] 4:04:50	>> Yeah. Oh, we ran into an um an an issue
[4554] 4:04:54	in Toronto
[4555] 4:04:56	where we had a missionary come to our
[4556] 4:05:00	church
[4557] 4:05:02	and she was a pastor of several churches
[4558] 4:05:06	uh in South Africa.
[4559] 4:05:10	And what happened was
[4560] 4:05:12	when she arrived, there were several
[4561] 4:05:15	male pastors.
[4562] 4:05:19	But the situation got such where all the
[4563] 4:05:22	male pastors left and she was the last
[4564] 4:05:25	person standing.
[4565] 4:05:29	She was the last Bible teacher that
[4566] 4:05:31	remained.
[4567] 4:05:34	So, you know,
[4568] 4:05:37	she was stuck between a hard rock and a
[4569] 4:05:39	hard place. Um because, you know, she
[4570] 4:05:42	was the only one competent to teach, but
[4571] 4:05:45	yet she was too conservative to want to
[4572] 4:05:47	be the pastor.
[4573] 4:05:50	So
[4574] 4:05:54	um in that particular case, you know,
[4575] 4:05:57	she had she had to choose between the
[4576] 4:05:59	less ideal of being the pastor
[4577] 4:06:03	and or letting her congregation just
[4578] 4:06:05	dissolve.
[4579] 4:06:07	So she became the pastor
[4580] 4:06:10	and you know she was torn by this but
[4581] 4:06:12	you know there wasn't a choice and that
[4582] 4:06:15	in that in those situations yeah you
[4583] 4:06:17	know that sometimes you have to make do
[4584] 4:06:19	that way. So
[4585] 4:06:22	so I wouldn't automatically leave
[4586] 4:06:24	because a woman was a pastor but it
[4587] 4:06:26	would depend a lot on the reasons why
[4588] 4:06:29	they have a pastor.
[4589] 4:06:32	I mean, is it a pastor because there's
[4590] 4:06:34	no male pastors anywhere that are
[4591] 4:06:36	willing to take the role?
[4592] 4:06:39	Or is it the fact that there are male
[4593] 4:06:41	pastors out there and the church just
[4594] 4:06:43	chose a woman because of theological
[4595] 4:06:46	concerns? There's going to be a
[4596] 4:06:48	difference in both.
[4597] 4:06:56	Harry Stark asks, "How accurate is in
[4598] 4:06:58	his history?" I'd say Midlands. Um, he
[4599] 4:07:02	gets some things wrong, but he gets a
[4600] 4:07:04	lot right, too. So, you know, take um
[4601] 4:07:09	don't take take don't take's gospel,
[4602] 4:07:12	but he's he's still a historical source.
[4603] 4:07:36	Uh, Louis Sandal, in your opinion, why
[4604] 4:07:38	don't you like Simon the Magician? Simon
[4605] 4:07:40	Magnus was a dirt bag. Uh, Simon Magnus
[4606] 4:07:44	was a guy who was tried to sell
[4607] 4:07:46	miracles.
[4608] 4:07:48	That was his thing.
[4609] 4:07:52	So he came up to the apostles and he
[4610] 4:07:54	asked for the power of the Holy Spirit
[4611] 4:07:55	to do what the apostles did so he could
[4612] 4:07:57	sell it for money. This is where we get
[4613] 4:08:00	the term Simony from
[4614] 4:08:03	Simon M. Uh basically using the Holy
[4615] 4:08:05	Spirit for profit.
[4616] 4:08:09	So that's why I don't like him.
[4617] 4:08:20	Yeah,
[4618] 4:08:21	>> using God.
[4619] 4:08:22	>> Yeah, it's using using m God for money.
[4620] 4:08:25	That's all it is.
[4621] 4:08:31	All right, mama. Have a good night. We
[4622] 4:08:32	see you're uh calling it in. So, uh
[4623] 4:08:35	family's calling in a night. So, um good
[4624] 4:08:37	to see you here and look forward to
[4625] 4:08:39	seeing you on the Discord.
[4626] 4:08:45	on
[4627] 4:08:47	mama
[4628] 4:08:50	judge only because
[4629] 4:08:53	yeah mama says here like Deborah as a
[4630] 4:08:56	judge good judge but only because good
[4631] 4:08:58	male leaders weren't getting it done.
[4632] 4:09:00	Exactly. Yeah. It's exactly what's going
[4633] 4:09:02	on.
[4634] 4:09:04	So
[4635] 4:09:14	Lewis Sandville asks, "How religious
[4636] 4:09:15	were ancient Israelites before the being
[4637] 4:09:17	scattered to Assyria and Babylon?" Oh,
[4638] 4:09:21	they were incredibly religious.
[4639] 4:09:23	There's no God they didn't like.
[4640] 4:09:29	Ancient Israelites, they were very
[4641] 4:09:31	religious. They loved Bal. They
[4642] 4:09:34	worshiped um the sun god Ray. Uh they
[4643] 4:09:39	worshiped Moot and Yam.
[4644] 4:09:43	>> They worshiped Reef.
[4645] 4:09:44	>> If they had heard of it, they worshiped
[4646] 4:09:46	it.
[4647] 4:09:47	>> If they had heard of it, they worshiped
[4648] 4:09:48	it.
[4649] 4:09:53	They were incredibly religious.
[4650] 4:09:56	There's a God for every occasion.
[4651] 4:09:59	And they believe God live locally. So
[4652] 4:10:02	when they went,
[4653] 4:10:03	>> they find a new god. Yeah.
[4654] 4:10:05	>> Worship it.
[4655] 4:10:07	>> Worshiping their
[4656] 4:10:10	>> they worship the Babylonian gods,
[4657] 4:10:12	Shemesh
[4658] 4:10:14	and Estarte and Ishtar. Oh yeah. Oh
[4659] 4:10:18	yeah. The ancient Israelites. Oh, they
[4660] 4:10:20	loved religion. So religious.
[4661] 4:10:27	God for every occasion.
[4662] 4:10:31	That was the problem.
[4663] 4:10:36	Yeah. Uh Marva says, "Just look at who
[4664] 4:10:38	they worshiped in Elephantini." Yeah.
[4665] 4:10:40	Yeah. They worshiped Balot.
[4666] 4:10:44	Yeah.
[4667] 4:10:45	Yeah. At Elephantiniti, they just took
[4668] 4:10:48	their dirty ball worship with them.
[4669] 4:10:50	That's all they did.
[4670] 4:10:52	Yeah. They also worshiped Yahweh at
[4671] 4:10:54	Elephantini, but they worshiped Ball and
[4672] 4:10:56	Balot, too. Uh
[4673] 4:10:59	uh.
[4674] 4:11:03	E.
[4675] 4:11:14	All right, let's move on here. We're
[4676] 4:11:16	getting close to the end of the night
[4677] 4:11:17	here, so
[4678] 4:11:48	I think he asked that already, didn't
[4679] 4:11:50	he?
[4680] 4:11:52	Yes, he did. 128.
[4681] 4:11:58	Yeah, he's asked that question twice.
[4682] 4:12:01	Golden Wind, your question is going to
[4683] 4:12:03	be disqualified because you asked that
[4684] 4:12:04	at 12:08.
[4685] 4:12:13	>> Yeah,
[4686] 4:12:13	>> I would have loved to answer that
[4687] 4:12:15	question, but I'm not going to answer a
[4688] 4:12:16	question that's been disqualified.
[4689] 4:12:27	All right. Serial B asks, "Who do you
[4690] 4:12:29	think the younger lady from KV35 is, and
[4691] 4:12:31	why is her mouth the way it is?" Um, the
[4692] 4:12:34	way her mouth um is is because of
[4693] 4:12:38	post-mortem constriction.
[4694] 4:12:40	This happens often
[4695] 4:12:42	uh with with with corpses. In fact,
[4696] 4:12:47	uh, in modern, um, um, sayerary custom,
[4697] 4:12:53	they actually sew the mouth shut.
[4698] 4:12:56	And there's a way that they do that at
[4699] 4:12:58	mortuaries, which I will not describe on
[4700] 4:13:00	the channel. Okay? I could describe it,
[4701] 4:13:03	but I won't.
[4702] 4:13:08	Um but in in um during the mummification
[4703] 4:13:12	process sometimes the the muscles on the
[4704] 4:13:15	jaw will contract and it causes the
[4705] 4:13:16	mouth to open. Very common happens all
[4706] 4:13:19	the time. Happens in mummies. It even
[4707] 4:13:22	happens uh you know in modernary
[4708] 4:13:27	um treatments where the jaw is not sewn
[4709] 4:13:30	shut.
[4710] 4:13:32	Okay.
[4711] 4:13:34	So it is a thing. It happens to a lot of
[4712] 4:13:37	corpses. not just hers. And it's no,
[4713] 4:13:40	it's not a sign that she died a horrible
[4714] 4:13:42	death. It's just happens in the
[4715] 4:13:44	post-mortem state in the rigor mortise
[4716] 4:13:46	state. So
[4717] 4:13:50	um
[4718] 4:13:52	so
[4719] 4:13:54	now the identity of the younger lady
[4720] 4:13:56	does appear that she she does appear to
[4721] 4:13:58	be the mother of Tuten Common. Okay,
[4722] 4:14:01	that's who she appears to be.
[4723] 4:14:04	Um, we don't have a name for her. We
[4724] 4:14:08	don't know who what her name is, but
[4725] 4:14:10	genetic tests have shown that she is the
[4726] 4:14:12	mother of King Tut.
[4727] 4:14:15	So,
[4728] 4:14:17	that was much we know, but uh we know
[4729] 4:14:20	very little else about her other than
[4730] 4:14:22	that.
[4731] 4:14:24	So,
[4732] 4:14:40	anagram. Do you believe in multiple
[4733] 4:14:42	Jesus? Well, there's one Jesus Christ,
[4734] 4:14:44	but there are many Jesuses.
[4735] 4:14:48	Um, there are
[4736] 4:14:51	I mean, first of all, Jesus was a very
[4737] 4:14:53	common name in ancient Israel. As I said
[4738] 4:14:56	earlier that Josephus had mentions uh 24
[4739] 4:15:00	of them in his histories.
[4740] 4:15:04	You also got the false Jesuses as well.
[4741] 4:15:06	People who pretended to be Christ
[4742] 4:15:10	and they're still running around the
[4743] 4:15:11	landscape today. So
[4744] 4:15:15	I put my trust in Jesus Christ. But
[4745] 4:15:18	there are also many others as well.
[4746] 4:15:23	Serial Bull asks, "What is gopher wood?"
[4747] 4:15:25	We have no idea. We have no idea what
[4748] 4:15:27	gopher wood is. It's not described. We
[4749] 4:15:29	have There have been people who have
[4750] 4:15:31	made speculated guesses like a lot of
[4751] 4:15:34	creationists used to say it's um it's
[4752] 4:15:38	wood without tree rings because there
[4753] 4:15:39	was no rain and no seasons back back
[4754] 4:15:42	before the flood. Uh there's no evidence
[4755] 4:15:44	for that.
[4756] 4:15:46	We just don't know what it is.
[4757] 4:15:50	And there's nothing in the comparative
[4758] 4:15:52	ancient neareastern material that tells
[4759] 4:15:53	us, unfortunately.
[4760] 4:15:59	Gophers,
[4761] 4:16:02	are they related to the sound foxes?
[4762] 4:16:04	>> Gophers and sound foxes. Huh.
[4763] 4:16:10	Uh, mama asks, "How are the bunny and
[4764] 4:16:12	shrimp?" Uh, the bunny is recovering
[4765] 4:16:15	from an eye infection.
[4766] 4:16:17	Uh, she's getting old. She's an old
[4767] 4:16:20	bunny and she's um 12 now, so she's
[4768] 4:16:23	she's getting on in years. Uh, the
[4769] 4:16:26	shrimp are doing fine. Uh, they're kind
[4770] 4:16:29	of thriving. We're we're looking forward
[4771] 4:16:32	to the point where we start getting
[4772] 4:16:33	little baby shrimp, but uh we haven't
[4773] 4:16:36	gotten any yet, so we're hopeful.
[4774] 4:17:14	Deduce a dude. Why is the suicidal rate
[4775] 4:17:16	in seminars higher than average?
[4776] 4:17:19	Uh, two reasons. Two reasons in
[4777] 4:17:22	particular.
[4778] 4:17:25	One, the work at seminary is incredibly
[4779] 4:17:28	difficult. Okay, it's incredibly
[4780] 4:17:31	difficult. It's really stressful, really
[4781] 4:17:34	demanding.
[4782] 4:17:35	Um,
[4783] 4:17:37	it's it's hard on seminarians. It's
[4784] 4:17:40	really hard on seminarians.
[4785] 4:17:43	Divorce rates really high, too.
[4786] 4:17:46	Uh 50% of seminarians get divorced at
[4787] 4:17:49	right a like within the first two or
[4788] 4:17:52	three years after um seminary.
[4789] 4:17:56	Really hard on seminarians. Okay.
[4790] 4:18:00	The other reason is a lot of them lose
[4791] 4:18:02	their faith
[4792] 4:18:04	at seminary. A lot of them
[4793] 4:18:08	because a lot of them get detached.
[4794] 4:18:12	They start seeing the Bible as a subject
[4795] 4:18:14	of study
[4796] 4:18:16	rather than as a rather than using their
[4797] 4:18:19	studies as a form of worship.
[4798] 4:18:22	You see, I avoided a lot of the pitfalls
[4799] 4:18:24	of seminary because I review I viewed
[4800] 4:18:28	seminary all my work at seminary as a
[4801] 4:18:30	form of worship. Every little exercise I
[4802] 4:18:32	did at seminary was a form of worship.
[4803] 4:18:36	That's how I sidestep the sidestep the
[4804] 4:18:39	common traps of of seminary.
[4805] 4:18:44	So,
[4806] 4:18:47	um,
[4807] 4:18:50	so it's one of those things where,
[4808] 4:18:54	um, suicide is very common among
[4809] 4:18:56	seminarians again because they're
[4810] 4:18:57	isolated.
[4811] 4:18:59	They've become detached from the Bible
[4812] 4:19:02	and from God as a
[4813] 4:19:04	>> the Bible becomes a source of
[4814] 4:19:06	>> Yeah. Instead of
[4815] 4:19:08	>> Yeah. The Bible becomes a source of
[4816] 4:19:09	stress instead of a source of blessing.
[4817] 4:19:12	And again, a lot of them lose their
[4818] 4:19:13	faith in seminary. Absolute lot of them
[4819] 4:19:17	like something like like 30 40%.
[4820] 4:19:22	So yeah, it's it's hard. Seminary is
[4821] 4:19:25	hard on seminarians.
[4822] 4:19:29	And a lot of people enter seminary
[4823] 4:19:31	thinking that it's going to shore up
[4824] 4:19:33	their weak faith. And seminary won't do
[4825] 4:19:36	that. Seminary will test your faith, but
[4826] 4:19:40	it won't build your faith.
[4827] 4:19:43	And I think I think that's that's a a
[4828] 4:19:45	problem that that people don't know when
[4829] 4:19:48	they go into seminary is seminary will
[4830] 4:19:50	test it. Test your faith. it will not
[4831] 4:19:54	build it up.
[4832] 4:19:57	You know, you got to go elsewhere for
[4833] 4:19:58	that. And a lot of seminarians don't
[4834] 4:20:01	have that wisdom, don't have that life
[4835] 4:20:03	experience to know that.
[4836] 4:20:06	Um, this is why a lot of seminarians,
[4837] 4:20:11	the ones that do really well overall at
[4838] 4:20:13	seminary, tend to be on the older side.
[4839] 4:20:16	The unfortunate thing is that most of
[4840] 4:20:18	the people entering seminary are on the
