[0] 0:00	Heat. Heat.
[4122] 3:35:39	relative preservation conditions are.
[4123] 3:35:42	So hope that helped. Sad, but there it
[4124] 3:35:46	is.
[4125] 3:35:48	Our next super chat here is from Paul
[4126] 3:35:50	from 1999.
[4127] 3:35:51	Thank you very much for the super chat.
[4128] 3:35:54	He goes, "I know we talked about
[4129] 3:35:56	Egyptian beer and wine in the past. Did
[4130] 3:35:57	the Egyptians have any hard liquor?" No,
[4131] 3:36:00	they didn't. Uh, when they got drunk,
[4132] 3:36:02	they got drunk off of wine. That's as
[4133] 3:36:04	hard as it got. So, thinking 12 13%ish
[4134] 3:36:09	is probably what we're talking about
[4135] 3:36:11	here. So,
[4136] 3:36:13	yeah. Um, that's that's what they if an
[4137] 3:36:16	Egyptian wanted to get drunk, he'd get
[4138] 3:36:18	drunk off of wine. Um, red wine.
[4139] 3:36:22	But um but that was the extent of their
[4140] 3:36:25	liquor. Now if they really wanted to get
[4141] 3:36:28	hammered, they would combine that wine
[4142] 3:36:30	with lotus juice or the petals of the
[4143] 3:36:34	lotus plant and that took them into a
[4144] 3:36:36	whole different psych psychedelic
[4145] 3:36:38	experience. Okay, that's when they
[4146] 3:36:41	really want to get hammered.
[4147] 3:36:44	So hope that helps. Thank you for the
[4148] 3:36:46	super chat. Very much appreciated.
[4149] 3:36:50	Uh, Jonathan Walker, we might still have
[4150] 3:36:52	hope for the Hicks tombs. Yes, if we can
[4151] 3:36:55	find them. Okay, we haven't been able to
[4152] 3:36:58	find them yet. If we find some Hicks
[4153] 3:37:01	tombs, that would be uh royal tombs.
[4154] 3:37:03	Hixos royal tombs. That would be
[4155] 3:37:05	fantastic, but no one's found them yet.
[4156] 3:37:09	So
[4157] 3:37:13	yeah, we don't have um
[4158] 3:37:17	yeah, we haven't found any of the Hixos
[4159] 3:37:18	real tomb so far,
[4160] 3:37:21	but the hope springs eternal here.
[4161] 3:37:28	Okay, and looks like the last uh super
[4162] 3:37:31	chat here is from BC uh who asks a
[4163] 3:37:36	member question here. Uh, Dr. Kip seems
[4164] 3:37:39	to be struggling to think of any time
[4165] 3:37:42	other scholars have disagreed with him
[4166] 3:37:44	and he has been wrong.
[4167] 3:37:47	Can you help him out with examples?
[4168] 3:37:50	Well, he was wrong about Jericho.
[4169] 3:37:53	That's for sure. You know, he made a
[4170] 3:37:55	video saying that there was no late
[4171] 3:37:57	Bronze Age Jericho. He was wrong.
[4172] 3:38:00	He was wrong when he said that there
[4173] 3:38:02	were casemate walls in the early Bronze
[4174] 3:38:04	Age in Jericho.
[4175] 3:38:06	Very much wrong.
[4176] 3:38:09	He was wrong when he said that the the
[4177] 3:38:11	Amuru words were the Amorites. He was
[4178] 3:38:13	wrong there, too.
[4179] 3:38:21	Oh, this is fun.
[4180] 3:38:24	[Music]
[4181] 3:38:29	Okay, so uh yeah, this is just Yeah, the
[4182] 3:38:33	dude the dude does is outside of his
[4183] 3:38:35	wheelhouse. doesn't know what he's
[4184] 3:38:36	talking about. And uh you know, he just
[4185] 3:38:40	it's all about hedge protection for him.
[4186] 3:38:42	All about hedge protection.
[4187] 3:38:51	Oh, John the Walker by Nigro's same
[4188] 3:38:53	paper he cited, but I still stand by my
[4189] 3:38:56	previous comment. Yeah. Yeah.
[4190] 3:39:05	Oh yeah. Yeah. You know, it's like, you
[4191] 3:39:07	know, even even some of the scholars
[4192] 3:39:09	he's gotten on there, you know, like uh
[4193] 3:39:11	Mark Lucher, uh Maggie Bryson have have
[4194] 3:39:14	all admitted I'm right. So, it's just
[4195] 3:39:16	like, okay.
[4196] 3:39:19	So, it's like, dude, when you get your
[4197] 3:39:21	own scholars on there and they disagree
[4198] 3:39:23	with you, maybe it's time you should
[4199] 3:39:26	rethink your position. Just saying.
[4200] 3:39:32	Mhm.
[4201] 3:39:34	Yeah. Yeah. real scholars are going to
[4202] 3:39:35	go with the evidence regardless of your
[4203] 3:39:36	position. And you know
[4204] 3:39:40	um yeah I mean that that whole casemate
[4205] 3:39:45	thing in the early Bronze Age that was
[4206] 3:39:48	that was funny. That was funny.
[4207] 3:39:52	The Amaru Oh, that's not Amorites.
[4208] 3:39:55	Amaru means Amorites.
[4209] 3:40:01	Good times. Good times.
[4210] 3:40:03	Okay. Uh let's finish off with some
[4211] 3:40:05	super uh non-s super chats and then
[4212] 3:40:06	we'll call it a night.
[4213] 3:40:09	We don't have a lot. Oh boy.
[4214] 3:40:17	Yeah, we didn't have as many super chats
[4215] 3:40:19	tonight as we regularly do. So, we got
[4216] 3:40:22	through these a lot faster.
[4217] 3:40:34	Okay. 10:18.
[4218] 3:40:44	All right. See it here. Uh Solidus uh
[4219] 3:40:46	asked the question, "Do you think the
[4220] 3:40:47	Garden of Eden was in southern Iraq?" I
[4221] 3:40:50	think so. Um
[4222] 3:40:53	uh there are um
[4223] 3:40:56	there's a lot of um like the four rivers
[4224] 3:41:00	the the like we know two of them
[4225] 3:41:02	already. Um we do know we we definitely
[4226] 3:41:05	know where the Euphrates is. We know
[4227] 3:41:07	where the Tigris is. Uh the Pishon and
[4228] 3:41:10	the Guihon. Uh Pishon we we we
[4229] 3:41:12	understand roughly where it is now. Um
[4230] 3:41:16	it probably is in that at that area of
[4231] 3:41:20	uh what they call sometimes I believe
[4232] 3:41:21	it's called Oceanana where um the the
[4233] 3:41:26	Mesopotamian Valley
[4234] 3:41:30	um the coastline actually has come
[4235] 3:41:34	inland a lot a lot. It's actually one of
[4236] 3:41:38	those few river river deltas where the
[4237] 3:41:42	coastline actually moves in instead of
[4238] 3:41:43	going out to sea.
[4239] 3:41:46	And that's a peculiarity of the
[4240] 3:41:48	geography of the area. So,
[4241] 3:41:51	so it could be very likely be that um um
[4242] 3:41:56	sealand that's sorry that's what it was
[4243] 3:41:58	called was sealand not oceanana sealand.
[4244] 3:42:02	So it's um
[4245] 3:42:04	it's likely that sealand was in that
[4246] 3:42:08	area in that flood plane
[4247] 3:42:11	slash delta in southern Iraq that's been
[4248] 3:42:14	sort of eaten up by the um encroaching
[4249] 3:42:19	uh coastline.
[4250] 3:42:21	though. Um I have no
[4251] 3:42:25	I mean I don't know exactly where Garden
[4252] 3:42:27	of Eden would be, but that would be
[4253] 3:42:28	probably a good guess is it's in that
[4254] 3:42:31	area of sealand that that no longer
[4255] 3:42:33	exists today.
[4256] 3:42:35	Okay, so I hope that helps. Thank you
[4257] 3:42:37	for the uh question. Really appreciate
[4258] 3:42:39	it.
[4259] 3:42:53	Ah
[4260] 3:42:56	11:44
[4261] 3:43:04	AJ Higgins. What does Ken Ham get right?
[4262] 3:43:16	Um, okay. I I think Ken Ry Kim Ham gets
[4263] 3:43:20	us some things right. Okay. He doesn't
[4264] 3:43:22	get everything wrong.
[4265] 3:43:24	It's hard to get everything wrong.
[4266] 3:43:27	Let me put this way. It's hard. It's
[4267] 3:43:29	It's as hard to be 100% wrong as it is
[4268] 3:43:32	to be 100% right.
[4269] 3:43:37	Now,
[4270] 3:43:38	that's not to say that you can't be a
[4271] 3:43:40	lot right or a lot wrong,
[4272] 3:43:43	but it's really, really difficult to be
[4273] 3:43:46	100% wrong. As they say, even a broken
[4274] 3:43:49	clock is right twice a day. Okay.
[4275] 3:43:53	Um, there's things that I think he he he
[4276] 3:43:56	does get right. You know, Genesis is
[4277] 3:43:59	important. Okay. Yeah, sure. I can I can
[4278] 3:44:01	believe that.
[4279] 3:44:03	Um, he believes in the inspiration of
[4280] 3:44:06	scripture. Okay, believe that too. I
[4281] 3:44:09	think that's that's absolutely correct.
[4282] 3:44:13	Um,
[4283] 3:44:15	you know, it's
[4284] 3:44:18	unless it's a digital clock.
[4285] 3:44:23	Okay.
[4286] 3:44:24	It would still show
[4287] 3:44:27	the number. Yeah. If it was blinking all
[4288] 3:44:29	zeros, it'd still be right twice a day.
[4289] 3:44:34	even was a digital clock.
[4290] 3:44:38	Um,
[4291] 3:44:39	Ham gets right that a good portion of
[4292] 3:44:42	the Bible contains historical
[4293] 3:44:45	information. He's right about that. Now,
[4294] 3:44:48	is he right about everything is
[4295] 3:44:50	historical? No. No, he's not.
[4296] 3:44:54	But some of it is. Absolutely.
[4297] 3:44:59	So you know he does get some things
[4298] 3:45:01	right.
[4299] 3:45:04	Um
[4300] 3:45:05	I am seeing however a change see change
[4301] 3:45:08	in answers in Genesis and I think this
[4302] 3:45:11	is one of the things I think that um
[4303] 3:45:16	that I think is important
[4304] 3:45:20	um that
[4305] 3:45:22	uh about say answers in Genesis I think
[4306] 3:45:24	they have been striving to do better.
[4307] 3:45:27	Okay. Um,
[4308] 3:45:34	and in fact, I would I would say this
[4309] 3:45:36	about them versus say say Creation
[4310] 3:45:38	Ministries International. Creation
[4311] 3:45:39	Ministries International is not striving
[4312] 3:45:41	to do better. Okay? They're not striving
[4313] 3:45:44	to be more rigorous.
[4314] 3:45:47	I do see at least an attempt made by
[4315] 3:45:51	Answers in Genesis to be more rigorous
[4316] 3:45:53	about some of its more serious work.
[4317] 3:45:57	Now,
[4318] 3:45:59	um,
[4319] 3:46:05	uh, Gandalf the base, they no longer
[4320] 3:46:06	push the canopy narrative, it seems.
[4321] 3:46:08	Yeah. And I think that was interesting
[4322] 3:46:09	because, you know, they actually had
[4323] 3:46:12	reason to to to do this. Okay. You know,
[4324] 3:46:16	there was a time when the canopy
[4325] 3:46:18	narrative was pushed by, say,
[4326] 3:46:21	evolutionists.
[4327] 3:46:23	You know, uh, you can actually find this
[4328] 3:46:25	on the Walking with Dinosaurs
[4329] 3:46:28	documentary. The Walking with Dinosaurs
[4330] 3:46:30	documentary talks about how Antarctica
[4331] 3:46:35	was kept warm by a canopy of water vapor
[4332] 3:46:39	over the Earth.
[4333] 3:46:42	Now I understand that to that today
[4334] 3:46:46	um scientists have have abandoned that
[4335] 3:46:49	but in its in its time you know at least
[4336] 3:46:53	answers in Genesis had warned for that
[4337] 3:46:55	view.
[4338] 3:46:57	Okay.
[4339] 3:46:59	So I I don't sort of get down on them
[4340] 3:47:02	for the for the canopy narrative. So I I
[4341] 3:47:05	think I think that's again that's one
[4342] 3:47:07	thing that they had warrant at the time
[4343] 3:47:09	for this. But as science moved on,
[4344] 3:47:11	they've also moved on. And that's what I
[4345] 3:47:14	think is is kind of important about say
[4346] 3:47:17	um answers in Genesis 2 is they will
[4347] 3:47:20	sometimes
[4348] 3:47:22	think twice about what they say and then
[4349] 3:47:25	sort of move on from it quietly letting
[4350] 3:47:27	it drop. Like like or let's face it,
[4351] 3:47:29	scientists do the same thing. They don't
[4352] 3:47:32	they don't sort of um redig up the past.
[4353] 3:47:35	They sort of just drop what they used to
[4354] 3:47:37	believe and move on.
[4355] 3:47:40	So,
[4356] 3:47:44	um, Dark Blade, from what I've seen,
[4357] 3:47:47	Creation Ministries International is
[4358] 3:47:49	better in Egyptian chronology matters.
[4359] 3:47:51	Uh, answers in Genesis literally hosts
[4360] 3:47:53	articles by David Down. Yes, CMI also
[4361] 3:47:56	does the same thing though. Um, I've
[4362] 3:47:58	seen them I've seen them actually have
[4363] 3:48:00	host down. So um yeah, David D made the
[4364] 3:48:05	rounds across a lot of um a lot of
[4365] 3:48:08	creationist groups still does is his
[4366] 3:48:11	materials can be found in just about any
[4367] 3:48:13	uh creationist society. So
[4368] 3:48:17	um Egyptian chronology is going to be a
[4369] 3:48:20	sore point with creationist groups. Um,
[4370] 3:48:29	MV Monson says, "I remember a guy on
[4371] 3:48:31	AIG,
[4372] 3:48:33	uh, who dated the Exodus to 2000 BC."
[4373] 3:48:35	That would be Gerald Ardsma.
[4374] 3:48:38	And
[4375] 3:48:40	Arsma
[4376] 3:48:42	has been pretty much vilified in even
[4377] 3:48:44	creationist circles. They don't even
[4378] 3:48:46	believe his stuff anymore because he
[4379] 3:48:48	took it even further back than 2000 BC.
[4380] 3:48:52	Okay.
[4381] 3:48:53	So, yeah, that's the guy who um
[4382] 3:48:58	who tried to date the Exodus based upon
[4383] 3:49:02	um radioactive volcanic ash. And you
[4384] 3:49:05	know, it sounded very scientific. It
[4385] 3:49:07	wasn't, but it sounded very scientific.
[4386] 3:49:11	Um by the way, his Ardsma's relatives
[4387] 3:49:16	actually live close to me. So, um little
[4388] 3:49:19	detail there.
[4389] 3:49:24	Jonathan Walker, scientists will mention
[4390] 3:49:26	past theories, give reasons why they
[4391] 3:49:28	believed it, then give reasons why they
[4392] 3:49:30	abandoned. Sometimes they do, sometimes
[4393] 3:49:32	they don't. Um, like for example, I they
[4394] 3:49:36	normally won't comment on things like um
[4395] 3:49:40	was it um Heckel's uh uh um embryology
[4396] 3:49:45	stuff. They won't generally comment on
[4397] 3:49:48	say
[4398] 3:49:49	um the the moth thing in England. There
[4399] 3:49:53	there's there's various various things
[4400] 3:49:55	that they won't comment on just because
[4401] 3:49:57	it just doesn't look good. And that's
[4402] 3:49:59	fine. You know, I I wouldn't expect, you
[4403] 3:50:01	know, I would expect sauce for the
[4404] 3:50:03	goose's sauce for the gander here. So,
[4405] 3:50:05	if we don't dig up their past, they
[4406] 3:50:06	shouldn't be digging up creationist
[4407] 3:50:08	past. But that said, they should
[4408] 3:50:10	properly represent uh creationists and
[4409] 3:50:13	evolutionists as they exist today.
[4410] 3:50:22	Uh, Dark Blade in a recent article
[4411] 3:50:24	written by Tony Lacy on the MPTA answers
[4412] 3:50:27	in Genesis raised the idea though didn't
[4413] 3:50:29	outright affirm that MPA was shack.
[4414] 3:50:32	Yeah. Um, Troy Lacy's a is a loon. Uh,
[4415] 3:50:37	there's there they still have problems
[4416] 3:50:38	with this rigger thing. You know, I know
[4417] 3:50:40	they've been trying to be more rigorous,
[4418] 3:50:42	but they just do let certain individuals
[4419] 3:50:45	just slip in there, especially if
[4420] 3:50:47	they're staff writers, okay? And Troy
[4421] 3:50:50	Lacy has been an Answers and Genesis
[4422] 3:50:52	staff writer in the past. So, um
[4423] 3:50:57	um there there are some issues with the
[4424] 3:51:01	fact that they do give their staff uh
[4425] 3:51:04	writers a certain amount of leash where
[4426] 3:51:07	they can avoid peer review. And I think
[4427] 3:51:09	that's still a problematic there's still
[4428] 3:51:11	some problematic aspects of answers in
[4429] 3:51:14	Genesis. So I'm not going to give them a
[4430] 3:51:16	free pass. Not by by a long shot, but at
[4431] 3:51:19	least they've made a baby step towards
[4432] 3:51:24	better rigor. CMI never has. CMI has has
[4433] 3:51:28	always used creationist peer reviewers
[4434] 3:51:31	for their peer reviews.
[4435] 3:51:34	Answers and Genesis doesn't always use
[4436] 3:51:36	creationist peer reviewers. Sometimes
[4437] 3:51:38	they actually use scholars surprisingly.
[4438] 3:51:43	So,
[4439] 3:51:44	so yeah, if if it's a staff writer,
[4440] 3:51:46	they're going to give them a longer
[4441] 3:51:47	leash than say if it's somebody who's
[4442] 3:51:50	writing from the outside.
[4443] 3:51:55	Okay. Okay. Uh, anything else?
[4444] 3:52:11	H.
[4445] 3:52:20	Why? We don't see the drop down windows.
[4446] 3:52:28	Okay.
[4447] 3:52:32	8:29. All right.
[4448] 3:52:42	All right. This probably be the last
[4449] 3:52:44	nons super chat of the night.
[4450] 3:53:08	actually we'll take this one instead
[4451] 3:53:11	because I think this is actually a
[4452] 3:53:12	better question.
[4453] 3:53:14	A mysterious uh fungus at 9:32 asks
[4454] 3:53:18	uh Job takes place outside of Israel.
[4455] 3:53:21	Correct.
[4456] 3:53:22	Yes, that is correct. It takes place in
[4457] 3:53:25	the country of Aram.
[4458] 3:53:27	Okay. Now, this is um this is the area
[4459] 3:53:32	of
[4460] 3:53:33	um at at the time of Job. It wouldn't
[4461] 3:53:36	have been it would have been the
[4462] 3:53:38	fractured states of the of the defunct
[4463] 3:53:42	Matani Empire. Okay. So, the Matani
[4464] 3:53:46	Empire, you know, gets threatened by the
